,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
9039,Ravenna,47.6752044,-122.3003769,Zaina,47.686905305389665,-122.31289704432227,Falafel Restaurant
9040,Ravenna,47.6752044,-122.3003769,Sand Point Grill,47.66825054000523,-122.27670052097315,American Restaurant
9041,Ravenna,47.6752044,-122.3003769,Retreat,47.67877595834497,-122.3268080342347,Coffee Shop
9042,Ravenna,47.6752044,-122.3003769,City People Sandpoint True Value,47.66817546761758,-122.27608982041204,Hardware Store
9043,Ravenna,47.6752044,-122.3003769,Mr. West,47.662099,-122.298181,Café
9044,Ravenna,47.6752044,-122.3003769,The Last Drop Bottle Shop,47.68723016448973,-122.31202730794585,Beer Store
9045,Ravenna,47.6752044,-122.3003769,Shawarma King,47.66092348228639,-122.31319861700942,Mediterranean Restaurant
9046,Ravenna,47.6752044,-122.3003769,Pink Gorilla,47.661026018570475,-122.31323842506971,Video Game Store
9047,Ravenna,47.6752044,-122.3003769,Little Gym,47.68645808004245,-122.31231821923897,Gym
9048,Ravenna,47.6752044,-122.3003769,Van Gogh Coffee,47.6890059078203,-122.29020089129821,Coffee Shop
9049,Ravenna,47.6752044,-122.3003769,Center for Urban Horticulture,47.657977857264555,-122.29023737007789,College Science Building
9050,Ravenna,47.6752044,-122.3003769,Toronado,47.67569659190088,-122.31551266314003,Bar
9051,Ravenna,47.6752044,-122.3003769,Ravenna Gardens,47.66349004723369,-122.29940499492828,Garden Center
9052,Ravenna,47.6752044,-122.3003769,All the Best Pet Care,47.6874800361637,-122.3116493879065,Pet Store
9053,Renton Hill,47.64045170000001,-122.29270890000002,Washington Park Arboretum,47.63974019783865,-122.29472110236031,Botanical Garden
9054,Renton Hill,47.64045170000001,-122.29270890000002,Arboretum Waterfront Trail,47.64293427224393,-122.29180181431192,Trail
9055,Renton Hill,47.64045170000001,-122.29270890000002,Azalea Way,47.63794044275235,-122.29629356704069,Trail
9056,Renton Hill,47.64045170000001,-122.29270890000002,Broadmoor Golf Club,47.63876120732838,-122.28882152265483,Golf Course
9057,Renton Hill,47.64045170000001,-122.29270890000002,Starbucks,47.634098,-122.28078,Coffee Shop
9058,Renton Hill,47.64045170000001,-122.29270890000002,Japanese Gardens (Seattle Japanese Garden),47.62982611834957,-122.29718685150145,Garden
9059,Renton Hill,47.64045170000001,-122.29270890000002,Madison Park Beach,47.635853683831066,-122.27676452068624,Beach
9060,Renton Hill,47.64045170000001,-122.29270890000002,Interlaken Park,47.63534981724853,-122.30737924575804,Park
9061,Renton Hill,47.64045170000001,-122.29270890000002,Seattle Public Library - Montlake,47.64052043266629,-122.30241343021062,Library
9062,Renton Hill,47.64045170000001,-122.29270890000002,Cafe Lago,47.6396977895486,-122.30225550533684,Italian Restaurant
9063,Renton Hill,47.64045170000001,-122.29270890000002,Washington Park Arboretum Gazebo,47.628552541182,-122.29522129073236,Scenic Lookout
9064,Renton Hill,47.64045170000001,-122.29270890000002,Fuel Coffee  - Montlake,47.639688463320375,-122.30200862029224,Coffee Shop
9065,Renton Hill,47.64045170000001,-122.29270890000002,Louisa Boren Lookout,47.634539407812554,-122.31253310556033,Scenic Lookout
9066,Renton Hill,47.64045170000001,-122.29270890000002,Cactus Madison Park,47.63619635726068,-122.27768556843114,Mexican Restaurant
9067,Renton Hill,47.64045170000001,-122.29270890000002,Bert's Red Apple,47.634769084971225,-122.27983332786997,Food & Drink Shop
9068,Renton Hill,47.64045170000001,-122.29270890000002,Washington Park Arboretum Hollies,47.63168272217116,-122.2970399689389,Garden
9069,Renton Hill,47.64045170000001,-122.29270890000002,Volunteer Park Cafe,47.63242664071617,-122.31004246921715,Coffee Shop
9070,Renton Hill,47.64045170000001,-122.29270890000002,Madison Kitchen,47.635346675066174,-122.2788193457206,Café
9071,Renton Hill,47.64045170000001,-122.29270890000002,Scoop Du Jour,47.63411216041257,-122.28042358180707,Ice Cream Shop
9072,Renton Hill,47.64045170000001,-122.29270890000002,Pacific Connections Garden,47.630401189570556,-122.2949315643715,Garden
9073,Renton Hill,47.64045170000001,-122.29270890000002,Madison Park,47.63546187577772,-122.27730631828308,Park
9074,Renton Hill,47.64045170000001,-122.29270890000002,Montlake Playfield,47.64151966464283,-122.30917984083598,Park
9075,Renton Hill,47.64045170000001,-122.29270890000002,Nishino,47.62681457343405,-122.29180317016012,Sushi Restaurant
9076,Renton Hill,47.64045170000001,-122.29270890000002,Montlake Cut,47.64709383472389,-122.3046857038682,Canal
9077,Renton Hill,47.64045170000001,-122.29270890000002,Cafe Flora,47.62402391742286,-122.29531001497212,Vegetarian / Vegan Restaurant
9078,Renton Hill,47.64045170000001,-122.29270890000002,Volunteer Park Conservatory,47.63192894082921,-122.31573843728884,Garden
9079,Renton Hill,47.64045170000001,-122.29270890000002,Simply Soulful Cafe & Espresso,47.624169611383294,-122.2948682997877,Southern / Soul Food Restaurant
9080,Renton Hill,47.64045170000001,-122.29270890000002,Washington Park Playfield,47.62633561762947,-122.29417727281448,Soccer Field
9081,Renton Hill,47.64045170000001,-122.29270890000002,Madison Park Bakery,47.63600691866876,-122.27788614764431,Bakery
9082,Renton Hill,47.64045170000001,-122.29270890000002,Vios Cafe and Market Place,47.62695193289235,-122.30743594602171,Greek Restaurant
9083,Renton Hill,47.64045170000001,-122.29270890000002,UW: Rainier Vista,47.65244289457096,-122.30600453522311,Park
9084,Renton Hill,47.64045170000001,-122.29270890000002,Volunteer Park,47.62917534043778,-122.31585110964474,Park
9085,Renton Hill,47.64045170000001,-122.29270890000002,UW: IMA,47.65360346965251,-122.3015649683854,Gym
9086,Renton Hill,47.64045170000001,-122.29270890000002,Arosa Cafe,47.6262604,-122.2914375,Café
9087,Renton Hill,47.64045170000001,-122.29270890000002,Burke Gilman Trail - UW,47.652893086985955,-122.3033344745636,Trail
9088,Renton Hill,47.64045170000001,-122.29270890000002,Luc,47.62354981816114,-122.29624141078845,French Restaurant
9089,Renton Hill,47.64045170000001,-122.29270890000002,Little Lago,47.64749995891847,-122.31771788276757,Deli / Bodega
9090,Renton Hill,47.64045170000001,-122.29270890000002,Graham Visitor Center,47.64014333305799,-122.29410525258761,Tourist Information Center
9091,Renton Hill,47.64045170000001,-122.29270890000002,Macrina Bakery & Cafe,47.626604600892406,-122.30710549687097,Bakery
9092,Renton Hill,47.64045170000001,-122.29270890000002,Hello Robin,47.62398453111973,-122.30724006438948,Bakery
9093,Renton Hill,47.64045170000001,-122.29270890000002,Volunteer Park Water Tower,47.629019284071184,-122.31463007858387,Scenic Lookout
9094,Renton Hill,47.64045170000001,-122.29270890000002,Center for Urban Horticulture,47.657977857264555,-122.29023737007789,College Science Building
9095,Renton Hill,47.64045170000001,-122.29270890000002,City People's Garden Store,47.62450105854662,-122.29438083222391,Hardware Store
9096,Renton Hill,47.64045170000001,-122.29270890000002,Belle Epicurean,47.62610109691619,-122.29214129823664,Bakery
9097,Renton Hill,47.64045170000001,-122.29270890000002,Bar Cantinetta,47.62384778382365,-122.29555937210961,Italian Restaurant
9098,Renton Hill,47.64045170000001,-122.29270890000002,Seattle Asian Art Museum,47.630160523086005,-122.31456438634693,Art Museum
9099,Renton Hill,47.64045170000001,-122.29270890000002,Husky Tailgate,47.6572666734196,-122.30077764277104,Beer Garden
9100,Renton Hill,47.64045170000001,-122.29270890000002,UW: Drumheller Fountain,47.653825382654695,-122.3078727722168,Fountain
9101,Renton Hill,47.64045170000001,-122.29270890000002,Monsoon,47.624790698446255,-122.3073497336278,Vietnamese Restaurant
9102,Renton Hill,47.64045170000001,-122.29270890000002,Voilà!,47.6235752587822,-122.29594094428423,French Restaurant
9103,Renton Hill,47.64045170000001,-122.29270890000002,Pagliacci Pizza,47.625605648911744,-122.2927243136339,Pizza Place
9104,Renton Hill,47.64045170000001,-122.29270890000002,E Howe Street Stairs,47.63583910041901,-122.32061919851522,Gym
9105,Renton Hill,47.64045170000001,-122.29270890000002,UW: Husky Union Building,47.65546641334331,-122.3054897406666,Student Center
9106,Renton Hill,47.64045170000001,-122.29270890000002,The Harvest Vine,47.62260678861377,-122.29729996031199,Spanish Restaurant
9107,Renton Hill,47.64045170000001,-122.29270890000002,Two Doors Down,47.62005082513051,-122.30139839075534,American Restaurant
9108,Renton Hill,47.64045170000001,-122.29270890000002,The Attic Alehouse & Eatery,47.636297109391755,-122.2775839523678,Bar
9109,Renton Hill,47.64045170000001,-122.29270890000002,Blaine Stairclimb,47.63489472699326,-122.32061523536477,Trail
9110,Renton Hill,47.64045170000001,-122.29270890000002,Agua Verde Cafe,47.65163409310244,-122.31435517572221,Mexican Restaurant
9111,Renton Hill,47.64045170000001,-122.29270890000002,Black Sun,47.63000699297634,-122.31514617266977,Sculpture Garden
9112,Renton Hill,47.64045170000001,-122.29270890000002,Streissguth Gardens,47.635006223948096,-122.32077487300175,Garden
9113,Renton Hill,47.64045170000001,-122.29270890000002,Cone & Steiner,47.62410502026319,-122.30725303365452,Gourmet Shop
9114,Renton Hill,47.64045170000001,-122.29270890000002,Essential Bakery Cafe,47.62308828184099,-122.29664080377044,Dessert Shop
9115,Renton Hill,47.64045170000001,-122.29270890000002,Rocket Taco,47.6245685,-122.3070021,Taco Place
9116,Renton Hill,47.64045170000001,-122.29270890000002,Meany Hall Theater,47.65561220570296,-122.31058681003934,College Theater
9117,Renton Hill,47.64045170000001,-122.29270890000002,Volunteer Park Dahlia Garden,47.63148829916537,-122.3147582200145,Garden
9118,Renton Hill,47.64045170000001,-122.29270890000002,Volunteer Park Playground,47.63211942643799,-122.31339190743545,Playground
9119,Renton Hill,47.64045170000001,-122.29270890000002,Denali Fitness,47.62696547956247,-122.29161911655228,Gym
9120,Renton Hill,47.64045170000001,-122.29270890000002,Burke-Gilman Brewing Company,47.661307669672915,-122.28806650288107,Brewery
9121,Renton Hill,47.64045170000001,-122.29270890000002,Nuflours,47.62391104219923,-122.31256778891444,Bakery
9122,Renton Hill,47.64045170000001,-122.29270890000002,Jae's Asian Bistro and Sushi Bar,47.62341859862795,-122.29592983559871,Sushi Restaurant
9123,Renton Hill,47.64045170000001,-122.29270890000002,Montlake Bicycle Shop,47.63938,-122.30234,Bike Shop
9124,Renton Hill,47.64045170000001,-122.29270890000002,Pagliacci Pizza,47.64148600711818,-122.31994059302973,Pizza Place
9125,Renton Hill,47.64045170000001,-122.29270890000002,The Independent Pizzeria,47.636125036470595,-122.2773853406637,Pizza Place
9126,Renton Hill,47.64045170000001,-122.29270890000002,UW: Henry Art Gallery,47.65642450284154,-122.3117057905699,Museum
9127,Renton Hill,47.64045170000001,-122.29270890000002,Jak's Grill,47.66107155849414,-122.28807290733678,Steakhouse
9128,Renton Hill,47.64045170000001,-122.29270890000002,Tallulah's,47.62431268448907,-122.30721967111329,Bar
9129,Renton Hill,47.64045170000001,-122.29270890000002,Lakeview Park,47.62186723144439,-122.28554284573904,Park
9130,Renton Hill,47.64045170000001,-122.29270890000002,Abay Ethiopian Restaurant,47.6412303103596,-122.32004471535441,Ethiopian Restaurant
9131,Renton Hill,47.64045170000001,-122.29270890000002,Aglio E Olio,47.6232414019355,-122.29602828097732,Italian Restaurant
9132,Renton Hill,47.64045170000001,-122.29270890000002,All The Best Pet Care,47.62295239023857,-122.29684281528615,Pet Store
